chunk,position,token,token_id,word,p_keep,kept
2,474,parking,23975,parking,0.678930,1
2,475,.,119,.,0.086410,1
2,476,Daniel,11792,Daniel,0.113516,0
2,477,?,136,?,0.108393,1
2,478,[NEW0],119547,"
",0.067541,1
2,479,Daniel,11792,Daniel,0.078592,0
2,480,:,131,:,0.045160,0
2,481,Yes,40690,Yes,0.081687,0
2,482,.,119,.,0.048933,1
2,483,The,10117,The,0.000368,0
2,484,contract,16108,contractor,0.836859,1
2,485,##or,10667,contractor,0.828674,1
2,486,wants,45769,wants,0.365504,1
2,487,to,10114,to,0.224610,1
2,488,use,11760,use,0.567222,1
2,489,half,13877,half,0.880090,1
2,490,of,10108,of,0.360748,1
2,491,the,10105,the,0.001037,0
2,492,staff,18927,staff,0.876040,1
2,493,parking,23975,parking,0.927427,1
2,494,lot,19826,lot,0.902531,1
2,495,for,10142,for,0.637312,1
2,496,a,169,a,0.001505,0
2,497,material,13540,material,0.947654,1
2,498,sta,16527,staging,0.983966,1
2,499,##ging,13808,staging,0.986901,1
2,500,area,11168,area,0.735368,1
2,501,starting,21868,starting,0.275101,1
2,502,next,13451,next,0.917440,1
2,503,month,14064,month,0.898388,1
2,504,.,119,.,0.283945,1
2,505,[SEP],102,,0.089924,
3,0,[CLS],101,,0.000467,
3,1,That,13646,That,0.002200,0
3,2,means,17574,means,0.059689,0
3,3,staff,18927,staff,0.982477,1
3,4,would,10894,would,0.004389,0
3,5,have,10529,have,0.004534,0
3,6,to,10114,to,0.046925,0
3,7,park,14900,park,0.930021,1
3,8,on,10135,on,0.410039,1
3,9,the,10105,the,0.001743,0
3,10,street,23840,street,0.830539,1
3,11,or,10345,or,0.439801,1
3,12,at,10160,at,0.081859,0
3,13,the,10105,the,0.000191,0
3,14,community,13354,community,0.981427,1
3,15,center,15630,center,0.976865,1
3,16,for,10142,for,0.393786,1
3,17,about,10978,about,0.023621,0
3,18,four,11598,four,0.997315,1
3,19,months,15555,months,0.996645,1
3,20,.,119,.,0.006629,1
3,21,The,10117,The,0.000285,0
3,22,community,13354,community,0.828755,1
3,23,center,15630,center,0.870606,1
3,24,said,12415,said,0.165210,0
3,25,that,10189,that,0.002146,0
3,26,',112,',0.123100,0
3,27,s,187,s,0.053230,0
3,28,fine,13435,fine,0.881054,1
3,29,during,10939,during,0.620302,1
3,30,the,10105,the,0.002262,0
3,31,day,11940,day,0.856522,1
3,32,",",117,",",0.038073,1
3,33,but,10473,but,0.027758,0
3,34,not,10472,not,0.955673,1
3,35,on,10135,on,0.127941,0
3,36,Thursday,67067,Thursday,0.974634,1
3,37,evening,42135,evenings,0.886215,1
3,38,##s,10107,evenings,0.924388,1
3,39,",",117,",",0.071442,1
3,40,because,12373,because,0.023767,0
3,41,they,10689,they,0.011271,0
3,42,have,10529,have,0.098447,0
3,43,events,15284,events,0.865371,1
3,44,.,119,.,0.924107,1
3,45,[NEW0],119547,"
",0.514395,1
3,46,Maria,11066,Maria,0.497300,1
3,47,:,131,:,0.306277,1
3,48,Ok,84591,Okay,0.093493,0
3,49,##ay,13998,Okay,0.046567,0
3,50,.,119,.,0.052543,1
3,51,Let,17144,Let,0.002071,0
3,52,',112,',0.002687,0
3,53,s,187,s,0.007034,0
3,54,app,72894,approve,0.994691,1
3,55,##rove,75662,approve,0.993954,1
3,56,the,10105,the,0.000581,0
3,57,sta,16527,staging,0.996489,1
3,58,##ging,13808,staging,0.996527,1
3,59,area,11168,area,0.987943,1
3,60,",",117,",",0.014755,1
3,61,but,10473,but,0.012598,0
3,62,ask,63001,ask,0.773750,1
3,63,the,10105,the,0.000175,0
3,64,contract,16108,contractor,0.975097,1
3,65,##or,10667,contractor,0.969137,1
3,66,to,10114,to,0.293632,1
3,67,keep,23819,keep,0.930464,1
3,68,the,10105,the,0.000154,0
3,69,accessible,38558,accessible,0.907910,1
3,70,parking,23975,parking,0.945859,1
3,71,spaces,54450,spaces,0.946374,1
3,72,open,14087,open,0.967797,1
3,73,at,10160,at,0.051693,0
3,74,all,10435,all,0.220366,0
3,75,times,13465,times,0.157703,0
3,76,.,119,.,0.017111,1
3,77,Al,10883,Alright,0.016096,0
3,78,##right,33661,Alright,0.026483,0
3,79,",",117,",",0.016393,1
3,80,I,146,I,0.000907,0
3,81,think,27874,think,0.005812,0
3,82,that,10189,that,0.003593,0
3,83,',112,',0.009090,0
3,84,s,187,s,0.013480,0
3,85,everything,42536,everything,0.053985,0
3,86,.,119,.,0.029681,1
3,87,To,11469,To,0.012197,0
3,88,sum,28439,summarize,0.356784,1
3,89,##mari,65899,summarize,0.365543,1
3,90,##ze,10870,summarize,0.360200,1
3,91,the,10105,the,0.000166,0
3,92,decisions,48126,decisions,0.514583,1
3,93,:,131,:,0.034665,0
3,94,we,11951,we,0.001156,0
3,95,post,11841,postpone,0.996402,1
3,96,##pone,35741,postpone,0.995701,1
3,97,the,10105,the,0.000233,0
3,98,sign,26794,signage,0.995996,1
3,99,##age,12276,signage,0.995611,1
3,100,and,10111,and,0.105795,0
3,101,furniture,88642,furniture,0.985632,1
3,102,until,11444,until,0.703268,1
3,103,after,10662,after,0.854654,1
3,104,demo,30776,demolition,0.980808,1
3,105,##lition,91177,demolition,0.982365,1
3,106,",",117,",",0.002643,1
3,107,we,11951,we,0.000215,0
3,108,app,72894,approve,0.969638,1
3,109,##rove,75662,approve,0.946480,1
3,110,the,10105,the,0.000554,0
3,111,Saturday,24848,Saturday,0.997620,1
3,112,shift,51467,shift,0.962290,1
3,113,if,12277,if,0.724134,1
3,114,the,10105,the,0.000120,0
3,115,contract,16108,contractor,0.911071,1
3,116,##or,10667,contractor,0.911747,1
3,117,com,10212,commits,0.812032,1
3,118,##mits,67699,commits,0.774014,1
3,119,to,10114,to,0.342853,1
3,120,a,169,a,0.000854,0
3,121,target,28564,target,0.841943,1
3,122,date,13664,date,0.743646,1
3,123,",",117,",",0.016096,1
3,124,and,10111,and,0.003530,0
3,125,we,11951,we,0.000308,0
3,126,app,72894,approve,0.970540,1
3,127,##rove,75662,approve,0.957250,1
3,128,the,10105,the,0.000360,0
3,129,sta,16527,staging,0.990150,1
3,130,##ging,13808,staging,0.990076,1
3,131,area,11168,area,0.978865,1
3,132,with,10169,with,0.304664,1
3,133,the,10105,the,0.000108,0
3,134,accessible,38558,accessible,0.914245,1
3,135,spaces,54450,spaces,0.952574,1
3,136,kept,26546,kept,0.335267,1
3,137,open,14087,open,0.922903,1
3,138,.,119,.,0.937801,1
3,139,Thank,91327,Thanks,0.732380,1
3,140,##s,10107,Thanks,0.766698,1
3,141,",",117,",",0.148971,1
3,142,everyone,48628,everyone,0.259044,1
3,143,.,119,.,0.056629,1
3,144,See,13924,See,0.198355,0
3,145,you,13028,you,0.125340,0
3,146,next,13451,next,0.926964,1
3,147,week,16118,week,0.948871,1
3,148,.,119,.,0.038000,1
3,149,[NEW0],119547,"
",0.000056,1
3,150,[SEP],102,,0.825812,
